LFQ intensity 401#1	LFQ intensity 401#2	LFQ intensity 401#3	LFQ intensity 401#4	LFQ intensity WT#1	LFQ intensity WT#2	LFQ intensity WT#3	LFQ intensity WT#4	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Keywords	Length	N: MS/MS count	N: -Log Student's T-test p-value MT_WT	N: Student's T-test q-value MT_WT	N: Student's T-test Difference MT_WT	N: Student's T-test Test statistic MT_WT	Protein names	Gene Names	T: Protein IDs	T: Majority protein IDs	C: Only identified by site	C: Reverse	C: Potential contaminant	C: Student's T-test Significant MT_WT	C: Student's T-test significant	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: Q-value	N: Score	N: Intensity	T: id	Entry Name	Organism
26.2570991516113	NaN	26.2604007720947	26.0942993164063	26.4242000579834	27.0608997344971	26.4557991027832	25.8243999481201	tricarboxylic acid cycle [GO:0006099]		2 iron, 2 sulfur cluster binding [GO:0051537];3 iron, 4 sulfur cluster binding [GO:0051538];4 iron, 4 sulfur cluster binding [GO:0051539];electron transfer activity [GO:0009055];fumarate reductase (menaquinone) [GO:0102040];metal ion binding [GO:0046872];succinate dehydrogenase (ubiquinone) activity [GO:0008177]	2Fe-2S;3Fe-4S;4Fe-4S;Iron;Iron-sulfur;Metal-binding;Tricarboxylic acid cycle	238	5	0.329882	0.536263	-0.237331	-0.574187	Succinate dehydrogenase iron-sulfur subunit (EC 1.3.5.1)	sdhB KPN_00731	A6T6F3	A6T6F3						3	3	3	15.1	15.1	15.1	26.724	0	5.8625	590870000	271	A6T6F3_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
32.3384017944336	32.451099395752	32.2532997131348	32.1694984436035	32.3787002563477	32.2621994018555	32.2533988952637	32.1940994262695	tricarboxylic acid cycle [GO:0006099]		oxoglutarate dehydrogenase (succinyl-transferring) activity [GO:0004591];thiamine pyrophosphate binding [GO:0030976]	Oxidoreductase;Thiamine pyrophosphate	935	332	0.167587	0.861881	0.0309944	0.169731	oxoglutarate dehydrogenase (succinyl-transferring) (EC 1.2.4.2)	sucA KPN_00732	A6T6F4	A6T6F4						41	41	41	53	53	53	105.17	0	323.31	43029000000	272	A6T6F4_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
33.0427017211914	33.0214004516602	33.1164016723633	33.0761985778809	33.2514991760254	33.3311004638672	33.035400390625	33.3395004272461	L-lysine catabolic process to acetyl-CoA via saccharopine [GO:0033512];tricarboxylic acid cycle [GO:0006099]	oxoglutarate dehydrogenase complex [GO:0045252]	dihydrolipoyllysine-residue succinyltransferase activity [GO:0004149]	Acyltransferase;Lipoyl;Transferase;Tricarboxylic acid cycle	408	331	1.25799	0.29914	-0.175209	-0.947591	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61) (2-oxoglutarate dehydrogenase complex component E2)	sucB KPN_00733	A6T6F5	A6T6F5						31	31	31	60.3	60.3	60.3	44.214	0	323.31	78016000000	273	A6T6F5_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
32.9213981628418	32.9450988769531	32.9339981079102	32.7647018432617	33.2365989685059	33.1223983764648	32.9096984863281	33.0518989562988	tricarboxylic acid cycle [GO:0006099]	cytoplasm [GO:0005737]	ATP binding [GO:0005524];magnesium ion binding [GO:0000287];succinate-CoA ligase (ADP-forming) activity [GO:0004775];succinate-CoA ligase (GDP-forming) activity [GO:0004776]	ATP-binding;Ligase;Magnesium;Metal-binding;Nucleotide-binding;Tricarboxylic acid cycle	388	346	1.24133	0.280664	-0.18885	-0.985663	Succinate--CoA ligase [ADP-forming] subunit beta (EC 6.2.1.5) (Succinyl-CoA synthetase subunit beta) (SCS-beta)	sucC KPN78578_07160 KPN_00734	A6T6F6	A6T6F6						23	23	23	62.9	62.9	62.9	41.502	0	190.49	69615000000	274	SUCC_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
31.6173000335693	31.67919921875	31.3502998352051	31.4734001159668	32.1339988708496	31.88450050354	31.8367004394531	31.6313991546631	tricarboxylic acid cycle [GO:0006099]		nucleotide binding [GO:0000166];succinate-CoA ligase (ADP-forming) activity [GO:0004775];succinate-CoA ligase (GDP-forming) activity [GO:0004776]	Ligase;Nucleotide-binding;Tricarboxylic acid cycle	289	158	1.44392	0.133362	-0.341597	-1.43517	Succinate--CoA ligase [ADP-forming] subunit alpha (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)	sucD KPN_00735	A6T6F7	A6T6F7						16	16	16	81	81	81	29.808	0	111.24	28755000000	275	A6T6F7_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
34.5287017822266	34.4081993103027	34.4002990722656	34.2892990112305	34.793701171875	34.8529014587402	34.6068992614746	34.5745010375977	aerobic electron transport chain [GO:0019646]	cytochrome complex [GO:0070069];plasma membrane [GO:0005886]	electron transfer activity [GO:0009055];metal ion binding [GO:0046872]	Cell membrane;Electron transport;Heme;Iron;Membrane;Metal-binding;Transmembrane;Transmembrane helix;Transport	523	396	1.92701	0.111582	-0.300333	-1.53778	Cytochrome d terminal oxidase, polypeptide subunit I	cydA KPN_00736	A6T6F8	A6T6F8						21	21	21	24.7	24.7	24.7	58.181	0	279.13	2.07E+11	276	A6T6F8_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
32.5457992553711	32.4306983947754	32.5682983398438	32.5186996459961	33.0929985046387	33.135799407959	32.4906005859375	32.9402008056641		plasma membrane [GO:0005886]		Cell membrane;Membrane;Transmembrane;Transmembrane helix	379	85	1.41987	0.113526	-0.399032	-1.52489	Cytochrome d terminal oxidase polypeptide subunit II	cydB KPN_00737	A6T6F9	A6T6F9						10	10	10	16.4	16.4	16.4	42.396	0	47.954	59215000000	277	A6T6F9_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
27.4288997650146	26.9213008880615	27.9125003814697	27.3868007659912	28.4421005249023	27.513500213623	27.7336006164551	27.2957992553711			thiolester hydrolase activity [GO:0016790]	Hydrolase	134	10	0.47129	0.394824	-0.33388	-0.773374	Thioesterase domain-containing protein	ybgC KPN_00740	A6T6G2	A6T6G2						3	3	3	18.7	18.7	18.7	15.541	0	4.8165	1726500000	278	A6T6G2_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
29.2467002868652	29.535400390625	29.9451999664307	30.2523994445801	30.1324996948242	30.0592994689941	29.4638004302979	30.4965991973877	bacteriocin transport [GO:0043213];cell cycle [GO:0007049];cell division [GO:0051301]	plasma membrane [GO:0005886]		Cell cycle;Cell division;Cell inner membrane;Cell membrane;Membrane;Transmembrane;Transmembrane helix	227	84	0.422365	0.447868	-0.293142	-0.699275	Tol-Pal system protein TolQ	tolQ KPN_00741	A6T6G3	A6T6G3						8	8	8	35.7	35.7	35.7	25.269	0	56.432	8283600000	279	A6T6G3_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
28.3122005462646	27.7935009002686	27.0944995880127	27.9318008422852	28.056999206543	28.1513004302979	27.7637004852295	27.9206008911133	cell cycle [GO:0007049];cell division [GO:0051301];protein transport [GO:0015031]	plasma membrane [GO:0005886]	transmembrane transporter activity [GO:0022857]	Cell cycle;Cell division;Cell inner membrane;Cell membrane;Membrane;Transmembrane;Transmembrane helix	142	15	0.297051	0.591996	-0.190152	-0.501608	Tol-Pal system protein TolR	tolR KPN_00742	A6T6G4	A6T6G4						4	4	4	33.8	33.8	33.8	15.352	0	10.531	2074000000	280	A6T6G4_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
28.5457992553711	28.2523994445801	27.9393005371094	28.0189990997314	28.2593002319336	27.7304992675781	28.7192001342773	28.7544002532959	bacteriocin transport [GO:0043213]	membrane [GO:0016020]	toxin transmembrane transporter activity [GO:0019534]	Membrane;Transmembrane;Transmembrane helix	437	41	0.263206	0.623912	-0.176727	-0.456648	Cell envelope integrity inner membrane protein TolA	tolA KPN_00743	A6T6G5	A6T6G5						9	9	9	19.7	19.7	19.7	44.361	0	37.701	2720900000	281	A6T6G5_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
32.6300010681152	32.6384010314941	32.3413009643555	32.1963996887207	32.5359001159668	32.2564010620117	32.3908004760742	32.1903991699219	cell cycle [GO:0007049];cell division [GO:0051301];protein import [GO:0017038]	periplasmic space [GO:0042597]		Cell cycle;Cell division;Periplasm;Signal	418	214	0.347466	0.632751	0.108142	0.44186	Tol-Pal system protein TolB	tolB KPN_00744	A6T6G6	A6T6G6						17	17	17	53.6	53.6	53.6	44.549	0	210.83	46950000000	282	A6T6G6_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
32.1436004638672	32.293098449707	32.2397003173828	32.1904983520508	32.8311996459961	32.630298614502	31.9302005767822	32.3064002990723	cell cycle [GO:0007049];cell division [GO:0051301]	cell outer membrane [GO:0009279]		Cell cycle;Cell division;Cell outer membrane;Lipoprotein;Membrane;Palmitate;Signal	174	163	0.470942	0.46621	-0.207806	-0.668673	Peptidoglycan-associated lipoprotein (PAL)	pal KPN_00745	A6T6G7	A6T6G7						8	8	8	70.7	70.7	70.7	18.863	0	106.63	45149000000	283	A6T6G7_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
30.7605991363525	30.4442005157471	30.5713005065918	30.5629997253418	30.9493999481201	30.7427005767822	30.2982006072998	30.8724002838135	FtsZ-dependent cytokinesis [GO:0043093];protein trimerization [GO:0070206]	outer membrane-bounded periplasmic space [GO:0030288]		Cell cycle;Cell division;Periplasm;Signal	264	69	0.353283	0.602194	-0.130915	-0.483683	Cell division coordinator CpoB	ybgF cpoB KPN_00746	A6T6G8	A6T6G8						11	11	11	48.1	48.1	48.1	28.201	0	156.05	14283000000	284	A6T6G8_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
27.5648994445801	29.1284999847412	27.5286998748779	27.783899307251	29.3215007781982	29.1149005889893	NaN	29.2303009033203			DNA binding [GO:0003677]	DNA-binding;Homeobox;Signal	121	12	1.36834	0.0537447	-1.22075	-2.16693	Homeobox protein	ybgS KPN_00757	A6T6H2	A6T6H2						4	4	4	47.1	47.1	47.1	12.236	0	24.632	3248800000	286	A6T6H2_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
31.4680995941162	31.6025009155273	31.736400604248	31.6317005157471	31.8395004272461	31.7217998504639	31.7000007629395	31.5990009307861	amino acid biosynthetic process [GO:0008652];aromatic amino acid family biosynthetic process [GO:0009073];chorismate biosynthetic process [GO:0009423]		3-deoxy-7-phosphoheptulonate synthase activity [GO:0003849]	Amino-acid biosynthesis;Aromatic amino acid biosynthesis;Transferase	350	110	0.689216	0.535456	-0.105446	-0.569385	Phospho-2-dehydro-3-deoxyheptonate aldolase (EC 2.5.1.54)	aroG KPN_00758	A6T6H3;A6TCK8	A6T6H3						13	13	13	40.6	40.6	40.6	37.94	0	84.659	28343000000	287	A6T6H3_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
34.0065002441406	34.0130004882813	34.1633987426758	34.1316986083984	34.5803985595703	34.377799987793	34.0275993347168	34.4275016784668	gluconeogenesis [GO:0006094];glycolytic process [GO:0006096]		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity [GO:0046538]	Gluconeogenesis;Glycolysis;Isomerase	250	507	1.16792	0.206137	-0.274708	-1.17054	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase (BPG-dependent PGAM) (PGAM) (Phosphoglyceromutase) (dPGM) (EC 5.4.2.11)	gpmA KPN78578_07430 KPN_00768	A6T6I3	A6T6I3						24	24	24	84	84	84	28.318	0	323.31	1.67E+11	288	GPMA_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
26.9473991394043	NaN	27.7548999786377	27.2479991912842	28.113899230957	27.7345008850098	27.9552993774414	27.2339992523193	galactose metabolic process [GO:0006012]		aldose 1-epimerase activity [GO:0004034];carbohydrate binding [GO:0030246]	Carbohydrate metabolism;Isomerase	347	12	0.697504	0.251142	-0.442665	-1.07556	Aldose 1-epimerase (EC 5.1.3.3)	galM KPN_00770	A6T6I5	A6T6I5						3	3	3	11.5	11.5	11.5	38.25	0	16.063	1485300000	289	A6T6I5_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
29.8479995727539	29.6970996856689	29.663200378418	29.4978008270264	29.7768993377686	29.6368007659912	28.942699432373	29.5165996551514	galactose metabolic process [GO:0006012]	cytoplasm [GO:0005737]	ATP binding [GO:0005524];galactokinase activity [GO:0004335];magnesium ion binding [GO:0000287]	ATP-binding;Carbohydrate metabolism;Cytoplasm;Galactose metabolism;Kinase;Magnesium;Metal-binding;Nucleotide-binding;Transferase	383	38	0.480937	0.462694	0.208257	0.676642	Galactokinase (EC 2.7.1.6) (Galactose kinase)	galK KPN_00771	A6T6I6	A6T6I6						10	10	10	34.2	34.2	34.2	41.436	0	48.623	6824400000	290	A6T6I6_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
27.8736991882324	27.6177997589111	27.9486999511719	27.5284004211426	28.6012992858887	28.4633007049561	27.636100769043	28.1566009521484	galactose catabolic process via UDP-galactose [GO:0033499]		UDP-glucose:hexose-1-phosphate uridylyltransferase activity [GO:0008108];zinc ion binding [GO:0008270]	Carbohydrate metabolism;Galactose metabolism;Iron;Metal-binding;Nucleotidyltransferase;Transferase;Zinc	348	29	1.03279	0.149477	-0.472224	-1.35896	Galactose-1-phosphate uridylyltransferase (EC 2.7.7.12)	galT KPN_00772	A6T6I7	A6T6I7						11	11	11	40.2	40.2	40.2	39.536	0	41.522	2289100000	291	A6T6I7_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
33.8232002258301	33.8370018005371	33.8107986450195	33.6416015625	33.5018997192383	33.4902992248535	33.7363014221191	33.503101348877	galactose metabolic process [GO:0006012]		UDP-glucose 4-epimerase activity [GO:0003978]	Carbohydrate metabolism;Isomerase;NAD	338	394	1.58107	0.203344	0.220217	1.18255	UDP-glucose 4-epimerase (EC 5.1.3.2)	galE KPN_00773	A6T6I8	A6T6I8						21	21	21	75.7	75.7	75.7	36.99	0	323.31	1.14E+11	292	A6T6I8_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
29.0545997619629	28.8988990783691	29.6630992889404	28.9055004119873	29.2849998474121	29.0351009368896	29.1417999267578	29.4006004333496			ATP binding [GO:0005524]	ATP-binding;Nucleotide-binding	490	27	0.165941	0.773784	-0.0851016	-0.275269	ATP-binding component of molybdate transport system	modF KPN_00774	A6T6I9	A6T6I9						12	12	12	35.3	35.3	35.3	53.848	0	33.611	5082800000	293	A6T6I9_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
24.3376998901367	25.0265998840332	25.0137004852295	25.0037994384766	24.2131004333496	25.2644996643066	NaN	25.2667999267578	molybdate ion transport [GO:0015689]	protein-containing complex [GO:0032991]	DNA-binding transcription factor activity [GO:0003700];molybdenum ion binding [GO:0030151]	Molybdenum;Repeat;Transport	262	4	0.0690821	0.880153	-0.0693626	-0.148692	Molybdate uptake regulatory protein	modE KPN_00775	A6T6J0	A6T6J0						3	3	3	14.1	14.1	14.1	28.235	0	5.8122	241850000	294	A6T6J0_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
28.7646007537842	28.9557991027832	28.1383991241455	28.2105007171631	28.9624996185303	29.3302993774414	29.3019008636475	29.2856998443604	molybdate ion transport [GO:0015689]		metal ion binding [GO:0046872]	Metal-binding;Molybdenum;Signal	257	13	1.72761	0.0504086	-0.702773	-2.12269	Molybdate transport protein (ABC superfamily, peri_bind)	modA KPN_00777	A6T6J2	A6T6J2						9	9	9	49.4	49.4	49.4	26.964	0	10.939	4278900000	295	A6T6J2_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
25.823600769043	26.80419921875	27.5303993225098	26.8621997833252	26.4874992370605	28.3456993103027	28.5732002258301	28.1226997375488			magnesium ion binding [GO:0000287];phosphatase activity [GO:0016791]	Hydrolase;Metal-binding	272	16	0.980205	0.100104	-1.12718	-1.60761	Phosphatase	ybhA KPN_00780	A6T6J5	A6T6J5						3	3	3	20.6	20.6	20.6	29.964	0	32.718	1651800000	296	A6T6J5_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
32.2700996398926	32.5867004394531	32.0889015197754	32.3088989257813	33.1268005371094	32.8628997802734	32.8086013793945	32.8624000549316	glucose metabolic process [GO:0006006];pentose-phosphate shunt [GO:0006098]		6-phosphogluconolactonase activity [GO:0017057]	3D-structure;Carbohydrate metabolism;Glucose metabolism;Hydrolase	331	304	2.52179	0.031552	-0.601534	-2.54373	6-phosphogluconolactonase (6-P-gluconolactonase) (EC 3.1.1.31)	pgl ybhE KPN78578_07560 KPN_00781	A6T6J6	A6T6J6				+	MT_WT	14	14	14	60.4	60.4	60.4	36.037	0	234.63	55106000000	297	6PGL_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
32.3334999084473	31.9790000915527	31.9372997283936	31.8103008270264	31.7290992736816	31.6893997192383	32.003101348877	31.7191009521484	cell wall modification [GO:0042545];pectin catabolic process [GO:0045490]		aspartyl esterase activity [GO:0045330];pectinesterase activity [GO:0030599]	Aspartyl esterase;Hydrolase;Signal	427	178	0.864463	0.301531	0.229859	0.938563	Pectinesterase (EC 3.1.1.11)	ybhC KPN_00791	A6T6K6	A6T6K6						20	20	20	53.4	53.4	53.4	45.542	0	203.16	32701000000	301	A6T6K6_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
30.3756999969482	30.0410003662109	30.0247001647949	30.2247009277344	30.6429004669189	30.1592998504639	29.9881992340088	30.0706005096436					158	78	0.106584	0.858777	-0.0487337	-0.174182	Conserved protein, phosphatidylethanolamine-binding domain	ybhB KPN_00798	A6T6L3	A6T6L3						7	7	7	68.4	68.4	68.4	16.906	0	116.59	10119000000	303	A6T6L3_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
28.4181995391846	29.2724990844727	29.3379993438721	29.4589004516602	29.2824001312256	29.5830001831055	29.8362007141113	30.1243991851807	nucleotide-excision repair [GO:0006289];SOS response [GO:0009432]	cytoplasm [GO:0005737];excinuclease repair complex [GO:0009380]	ATP binding [GO:0005524];ATP hydrolysis activity [GO:0016887];DNA binding [GO:0003677];excinuclease ABC activity [GO:0009381];helicase activity [GO:0004386]	ATP-binding;Cytoplasm;DNA damage;DNA excision;DNA repair;Excision nuclease;Helicase;Hydrolase;Nucleotide-binding;SOS response	673	44	1.01171	0.133698	-0.584588	-1.42945	UvrABC system protein B (Protein UvrB) (Excinuclease ABC subunit B)	uvrB KPN78578_07790 KPN_00804	A6T6L9	A6T6L9						18	18	18	38	38	38	76.034	0	63.517	6192800000	304	UVRB_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
28.7240009307861	28.2233009338379	28.4237995147705	28.3488998413086	29.0352993011475	29.1319999694824	28.5466995239258	28.9654006958008	Mo-molybdopterin cofactor biosynthetic process [GO:0006777]			Molybdenum cofactor biosynthesis	170	60	1.58036	0.0798869	-0.489862	-1.76033	Molybdenum cofactor biosynthesis protein B	moaB KPN_00811	A6T6M6	A6T6M6						6	6	6	44.1	44.1	44.1	18.615	0	39.892	3577100000	305	A6T6M6_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
NaN	26.6084003448486	26.6641006469727	26.6429004669189	27.2868003845215	27.4671993255615	27.5128002166748	26.770299911499	Mo-molybdopterin cofactor biosynthetic process [GO:0006777]		cyclic pyranopterin monophosphate synthase activity [GO:0061799]	Lyase;Molybdenum cofactor biosynthesis	162	13	1.55952	0.0699821	-0.620807	-1.98419	Cyclic pyranopterin monophosphate synthase (EC 4.6.1.17) (Molybdenum cofactor biosynthesis protein C)	moaC KPN78578_07870 KPN_00812	A6T6M7	A6T6M7						3	3	3	34.6	34.6	34.6	17.466	0	18.899	1048200000	306	MOAC_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
25.8486995697021	26.7401008605957	27.50950050354	26.7698993682861	25.4740009307861	26.5053005218506	26.0527992248535	26.3022994995117	Mo-molybdopterin cofactor biosynthetic process [GO:0006777]		molybdopterin synthase activity [GO:0030366]		150	4	0.768937	0.188873	0.633431	1.22364	Molybdopterin synthase catalytic subunit (EC 2.8.1.12) (MPT synthase subunit 2) (Molybdenum cofactor biosynthesis protein E) (Molybdopterin-converting factor large subunit) (Molybdopterin-converting factor subunit 2)	moaE KPN_00814	A6T6M9	A6T6M9						2	2	2	16	16	16	17.089	0	2.3802	820360000	307	A6T6M9_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
20.8096008300781	22.0837001800537	24.2597999572754	24.3894004821777	NaN	24.4720001220703	24.7639007568359	26.0428009033203			ATP binding [GO:0005524];ATP hydrolysis activity [GO:0016887]	ATP-binding;Nucleotide-binding	579	8	0.98858	0.0817684	-2.20728	-1.8125	ATP-binding component of a transport system	ybhF KPN_00822	A6T6N7	A6T6N7						2	2	2	7.3	7.3	7.3	63.36	0	2.1698	157270000	308	A6T6N7_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
30.0090999603271	30.3712005615234	29.9237003326416	30.2035999298096	30.7341995239258	30.5443000793457	30.9150009155273	30.6858997344971				Coiled coil	331	81	2.47814	0.0331969	-0.592985	-2.49928	RND efflux pump membrane fusion protein barrel-sandwich domain-containing protein	ybhG KPN_00823	A6T6N8	A6T6N8				+	MT_WT	12	12	12	54.4	54.4	54.4	36.013	0	110.57	11736000000	309	A6T6N8_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
30.467399597168	30.584400177002	30.1117000579834	30.2541007995605	30.6609001159668	30.1737995147705	30.1762008666992	29.9358997344971	ribosome assembly [GO:0042255]	cytoplasm [GO:0005737]	ATP binding [GO:0005524];ATP hydrolysis activity [GO:0016887];nucleic acid binding [GO:0003676];RNA helicase activity [GO:0003724]	ATP-binding;Cytoplasm;Helicase;Hydrolase;Nucleotide-binding;Ribosome biogenesis	451	77	0.260381	0.668229	0.117701	0.3969	ATP-dependent RNA helicase RhlE (EC 3.6.4.13)	rhlE KPN_00830	A6T6P5	A6T6P5						16	16	16	39.7	39.7	39.7	49.722	0	66.413	11158000000	310	A6T6P5_KLEP7	Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578)
